"Participant ID","Completed","Pre/Post","Score","Difference","Provider","State","Caseload","Group Frequency","Online Frequency","Rural Frequency","Service","Archived","q_01","q_02","q_03","q_04","q_05","q_06","q_07","q_08","q_09","q_10","q_11","q_12","q_13","q_14","q_15","q_16","q_17","Mode"
1343,"02/07/2025 11:57:28 (MST)","Post",97,NA,"Darby K-12 School Dist. (158)","Utah","","always","","","ISA",0,3,2,2,3,2,3,2,1,3,1,NA,2,NA,NA,"",NA,"","With Help"
1138,"10/21/2024 13:04:01 (MST)","Pre",97,-3,"Central Technology Center (Central Tech) (56)","Utah","general","","","never","WSS",0,2,2,2,2,3,3,3,2,1,NA,NA,NA,NA,NA,"",NA,"","No Help"
1512,"02/07/2023 06:02:11 (MST)","Post",68.11,NA,"Turn Community Services (29)","Utah","","","","sometimes","JOBEX",1,1,1,2,3,3,1,3,3,1,NA,NA,NA,NA,NA,"",NA,"","No Help"
1775,"02/04/2025 17:11:37 (MST)","Post",97,19.23,"Columbus Community Center (9)","Utah","","","","","ISA",0,2,1,0,1,2,3,2,1,NA,2,2,2,NA,0,"",NA,"","No Help"
2495,"10/20/2024 09:46:58 (MST)","Pre",63.67,NA,"Region 1 (271)","Utah","","","","often","ILOM",0,3,0,3,3,2,3,1,3,3,NA,NA,NA,NA,0,"",NA,"","No Help"
1120,"08/14/2022 05:05:57 (MST)","Pre",57,26.17,"Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,2,2,1,3,1,1,1,1,NA,NA,NA,1,NA,NA,"",NA,"","With Help"
267,"03/28/2022 05:48:42 (MST)","Post",83.67,-7.16,"Logistics Specialties Inc. (8)","Utah","","","","","WSS",0,1,3,2,0,1,1,2,2,NA,3,2,NA,NA,NA,"",NA,"","With Help"
2354,"02/06/2024 17:25:08 (MST)","Post",34.78,NA,"Southern Utah University (27)","Utah","general","","sometimes","never","CSS",0,3,3,1,1,3,2,1,3,2,0,NA,3,NA,NA,"",NA,"",""
1800,"02/05/2024 11:48:33 (MST)","Pre",81.44,NA,"Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,2,0,3,3,2,3,1,3,3,NA,3,NA,NA,2,"",NA,"","No Help"
699,"11/04/2024 12:29:00 (MST)","Post",59.5,NA,"Turn Community Services (29)","Utah","general","","","never","ISA",0,0,3,1,3,2,3,1,2,1,3,NA,NA,3,NA,"2",NA,"","No Help"
1458,"05/04/2025 11:25:24 (MST)","Post",78.48,-17.29,"Southern Utah University (27)","Utah","","","","often","JOBEX",0,0,2,2,3,3,1,3,1,2,NA,1,2,2,NA,"3",NA,"","No Help"
1441,"03/10/2024 12:34:19 (MST)","Pre",92.83,1.17,"Utah Valley University (60)","Utah","","","","","WSS",0,3,3,2,0,3,2,1,3,3,3,NA,2,NA,3,"2",NA,"","With Help"
1512,"10/27/2023 14:59:23 (MST)","Pre",82.71,NA,"Central Technology Center (Central Tech) (56)","Utah","","","","always","CPSO",0,3,2,2,3,1,2,3,2,2,3,NA,NA,10,NA,"",NA,"","With Help"
1362,"06/08/2025 17:07:57 (MST)","Pre",41.44,-3,"Logistics Specialties Inc. (8)","Utah","general","","never","","CSS",0,2,0,1,3,3,0,2,3,0,NA,3,NA,NA,NA,"",NA,"","No Help"
2532,"11/14/2022 06:35:39 (MST)","Pre",44.62,5.34,"Logistics Specialties Inc. (8)","Oklahoma","specialized","","rarely","sometimes","ISA",1,2,3,2,1,3,3,0,3,3,1,1,NA,NA,2,"",1,"","No Help"
1109,"08/03/2024 15:10:59 (MST)","Post",18.43,NA,"Logistics Specialties Inc. (8)","Utah","","","rarely","","JOBEX",0,2,2,2,3,0,3,0,1,2,3,NA,NA,NA,1,"",NA,"","No Help"
1140,"07/01/2024 16:34:13 (MST)","Pre",80.33,-14.11,"Region 4 (274)","Utah","","rarely","","always","FL",0,2,0,1,3,2,1,2,3,0,NA,NA,NA,NA,NA,"3",NA,"",""
978,"05/01/2023 08:11:00 (MST)","Pre",94.78,NA,"Spectrum Academy (28)","Oklahoma","","often","","","CSS",0,2,1,3,3,3,3,3,3,3,2,NA,NA,0,NA,"",NA,"","No Help"
681,"12/02/2024 16:49:15 (MST)","Pre",97,NA,"Canyons School District (10)","Utah","","often","","sometimes","JOBEX",0,2,1,2,3,1,3,3,3,NA,NA,NA,NA,NA,1,"3",NA,"","No Help"
956,"06/07/2022 06:23:41 (MST)","Post",63.67,NA,"Logistics Specialties Inc. (8)","Utah","","always","","","WBLE",0,2,1,2,1,2,2,1,0,1,NA,3,2,3,3,"",NA,"",""
1819,"03/23/2024 13:27:02 (MST)","Pre",85.1,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,1,1,2,2,3,2,1,3,NA,3,NA,3,3,NA,"",NA,"","No Help"
793,"12/19/2023 09:30:31 (MST)","Pre",42.24,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,3,3,0,3,2,3,2,3,NA,2,NA,NA,NA,"",NA,"","No Help"
340,"11/12/2022 10:55:13 (MST)","Pre",51.17,NA,"Central Technology Center (Central Tech) (56)","Utah","","","sometimes","","JOBEX",0,1,3,1,1,3,2,1,2,2,NA,1,3,3,NA,"",NA,"",""
2391,"05/05/2024 15:56:40 (MST)","Post",68.11,NA,"Yellowstone Academy (214)","Utah","","","","sometimes","ISA",0,0,1,1,1,2,2,0,3,NA,1,NA,1,NA,NA,"",NA,"","With Help"
1254,"01/16/2024 14:40:16 (MST)","Pre",41.44,NA,"Logistics Specialties Inc. (8)","Oklahoma","general","","","","CSS",0,2,1,1,3,2,2,1,3,2,2,2,2,2,1,"",NA,"","No Help"
2298,"02/15/2025 12:36:45 (MST)","Pre",56.26,8.11,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,0,3,0,1,2,1,0,1,1,2,3,2,3,2,"",NA,"","No Help"
2276,"04/19/2025 12:22:20 (MST)","Pre",97,NA,"Logistics Specialties Inc. (8)","Utah","specialized","","","","ISA",0,2,1,2,1,3,2,1,3,3,NA,3,NA,NA,3,"2",NA,"","With Help"
267,"06/13/2023 22:36:54 (MST)","Post",63.67,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ILOM",1,2,1,3,0,1,3,2,2,0,2,3,3,3,NA,"",NA,"","No Help"
2407,"02/11/2025 16:11:49 (MST)","Post",-3,NA,"Turn Community Services (29)","Utah","","","","sometimes","CPSO",0,3,1,3,0,2,3,0,2,3,3,2,2,1,NA,"",NA,"","No Help"
595,"04/29/2025 16:00:31 (MST)","Post",55.33,NA,"Logistics Specialties Inc. (8)","Wyoming","","","","often","ISA",0,2,2,3,1,0,2,3,1,1,0,NA,1,NA,NA,"$ 15.50",NA,"","No Help"
641,"10/24/2022 08:41:57 (MST)","Pre",44.62,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JS",0,3,3,0,2,3,1,1,0,2,NA,NA,NA,NA,3,"",NA,"","No Help"
2129,"02/05/2024 12:15:04 (MST)","Pre",92.24,61.29,"Central Technology Center (Central Tech) (56)","Utah","","","","","ISA",0,2,2,3,3,1,3,2,3,2,1,NA,NA,NA,NA,"",NA,"","No Help"
2407,"06/19/2022 09:02:03 (MST)","Post",74.78,NA,"Central Technology Center (Central Tech) (56)","Utah","general","always","","always","WSS",0,2,0,2,3,2,2,2,2,2,1,3,NA,3,2,"",NA,"",""
2276,"07/03/2023 22:27:53 (MST)","Post",59.5,NA,"OU Northeast (54)","Utah","specialized","","","","ILOM",0,2,2,2,3,3,3,1,0,2,NA,NA,NA,8,NA,"",NA,"","No Help"
1518,"09/03/2023 15:18:26 (MST)","Post",42.83,34.78,"Logistics Specialties Inc. (8)","Montana","general","","","","WSS",0,1,3,3,1,3,3,2,2,2,1,2,NA,NA,3,"",NA,"","No Help"
406,"06/10/2023 04:31:32 (MST)","Pre",30.33,NA,"Logistics Specialties Inc. (8)","Utah","","sometimes","","sometimes","CPSO",0,3,1,3,2,2,1,2,2,2,3,3,NA,NA,NA,"",NA,"","No Help"
1960,"10/29/2022 05:38:00 (MST)","Post",81.85,NA,"Logistics Specialties Inc. (8)","Utah","","sometimes","","","ILOM",0,3,2,1,2,1,3,3,3,1,3,NA,NA,3,1,"",NA,"","No Help"
2416,"08/09/2022 04:27:37 (MST)","Pre",75.79,NA,"Roads to Independence (26)","Utah","","","rarely","always","CSS",0,2,3,1,1,2,3,1,3,NA,1,NA,NA,NA,NA,"",NA,"","No Help"
717,"06/19/2022 09:03:03 (MST)","Post",67.37,37.74,"Logistics Specialties Inc. (8)","Utah","","never","","","JOBEX",0,2,2,1,3,3,3,2,3,NA,2,NA,3,10,NA,"",NA,"","No Help"
1369,"09/03/2024 12:12:38 (MST)","Pre",63.67,NA,"Central Technology Center (Central Tech) (56)","Utah","","","rarely","","CPSO",0,3,3,2,2,3,0,3,2,2,NA,2,2,NA,NA,"",NA,"","No Help"
1641,"08/21/2022 01:04:00 (MST)","Pre",45.15,8.11,"Turn Community Services (29)","Oklahoma","","sometimes","rarely","","ISA",0,1,3,2,3,3,2,0,3,2,NA,0,3,NA,2,"3",NA,"","No Help"
236,"06/13/2025 14:09:41 (MST)","Post",66.44,34.04,"Spectrum Academy (28)","Utah","","","","sometimes","JS",0,2,2,2,3,2,2,2,2,3,NA,3,NA,NA,1,"",NA,"","No Help"
1354,"05/24/2022 09:35:19 (MST)","Pre",85.89,17.83,"OU Northeast (54)","Utah","general","","","","CSS",0,3,2,1,2,3,2,3,1,3,1,3,1,NA,NA,"0",NA,"",""
2354,"11/08/2024 13:19:10 (MST)","Pre",77.95,NA,"Logistics Specialties Inc. (8)","Utah","","often","","","CPSO",0,1,1,2,2,3,1,2,2,1,NA,NA,NA,NA,0,"0",NA,"","No Help"
1393,"11/26/2024 08:39:28 (MST)","Pre",55.33,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JS",0,0,1,3,1,0,2,0,0,2,NA,3,NA,NA,NA,"",NA,"","No Help"
2064,"09/08/2024 12:34:47 (MST)","Pre",48.11,30.34,"Turn Community Services (29)","Utah","","never","","","CSS",0,2,3,3,2,3,1,2,2,NA,2,2,NA,NA,NA,"",NA,"","No Help"
2276,"05/04/2025 11:22:57 (MST)","Pre",56.52,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ILOM",0,0,2,1,3,2,2,2,3,3,2,NA,NA,NA,2,"",NA,"","No Help"
187,"11/24/2024 12:42:19 (MST)","Post",67.37,NA,"Turn Community Services (29)","Utah","general","","sometimes","","CSS",0,1,2,1,2,0,1,3,3,NA,NA,3,1,NA,3,"",NA,"","No Help"
1641,"11/26/2024 08:52:17 (MST)","Pre",47,24.27,"Logistics Specialties Inc. (8)","Utah","specialized","","","never","JS",0,1,2,2,3,3,1,3,3,3,3,3,NA,NA,0,"",NA,"","No Help"
722,"04/13/2024 14:52:08 (MST)","Pre",82.71,13.67,"Logistics Specialties Inc. (8)","Utah","general","","","","ISA",0,1,2,2,3,1,3,3,2,1,3,2,NA,NA,NA,"",NA,"","No Help"
1120,"03/14/2025 14:47:25 (MST)","Pre",92.24,NA,"Yellowstone Academy (214)","Utah","","","sometimes","","CPSO",0,1,2,2,1,1,3,1,NA,NA,2,NA,NA,NA,NA,"",NA,"","No Help"
1720,"01/16/2024 14:41:43 (MST)","Pre",78.82,NA,"Logistics Specialties Inc. (8)","Utah","","","rarely","","ISA",0,2,1,2,0,3,2,3,3,1,NA,NA,NA,NA,NA,"",NA,"","No Help"
512,"11/29/2024 10:45:52 (MST)","Pre",78.48,15.52,"Logistics Specialties Inc. (8)","Utah","","often","","","ILOM",0,2,3,3,0,3,2,3,1,NA,3,NA,NA,NA,1,"2",NA,"","No Help"
227,"12/23/2024 12:40:38 (MST)","Pre",41.44,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JS",0,3,3,0,1,3,3,1,1,NA,NA,0,NA,NA,2,"",NA,"","No Help"
2264,"10/19/2024 02:26:55 (MST)","Post",67,21.45,"Roads to Independence (26)","Utah","","rarely","","often","JOBEX",0,1,3,2,1,3,2,3,3,3,3,2,3,10,NA,"",NA,"","No Help"
1353,"05/24/2025 14:15:25 (MST)","Post",67,NA,"Region 4 (274)","Utah","","","","","QWEX",0,3,2,3,1,3,3,1,3,3,2,NA,NA,3,NA,"",1,"","No Help"
1210,"10/14/2023 14:07:19 (MST)","Post",77.95,NA,"Logistics Specialties Inc. (8)","Utah","","","sometimes","","JOBEX",0,2,2,3,2,1,3,0,2,3,3,NA,3,NA,NA,"",NA,"","With Help"
641,"06/21/2022 01:45:00 (MST)","Post",30.33,NA,"Logistics Specialties Inc. (8)","Utah","","","","often","FL",0,2,1,3,2,0,0,3,3,2,1,NA,NA,NA,NA,"",NA,"",""
2354,"07/24/2023 01:11:02 (MST)","Pre",76.17,NA,"Logistics Specialties Inc. (8)","Utah","general","often","","sometimes","ISA",0,2,0,3,2,3,3,3,1,NA,0,NA,NA,NA,1,"",NA,"","No Help"
1073,"04/05/2025 12:25:57 (MST)","Post",89.59,32.56,"Columbus Community Center (9)","Demo","","","","","JS",0,2,3,1,3,3,2,2,3,2,1,NA,NA,3,NA,"",NA,"","No Help"
1512,"08/20/2022 05:26:00 (MST)","Pre",76.17,-3,"Columbus Community Center (9)","Utah","","","sometimes","always","WSS",0,3,1,1,3,0,1,3,1,2,1,3,NA,3,NA,"",NA,"","No Help"
1073,"02/21/2025 11:56:31 (MST)","Post",72,NA,"Southern Utah University (27)","Utah","","","","","JOBEX",0,2,2,3,2,1,2,3,1,NA,3,NA,NA,3,NA,"1",NA,"","No Help"
864,"08/09/2022 07:45:24 (MST)","Pre",32.56,NA,"Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,1,1,3,3,2,2,2,2,2,3,NA,NA,NA,1,"",NA,"","No Help"
337,"10/10/2022 15:15:25 (MST)","Post",60.33,NA,"Logistics Specialties Inc. (8)","Utah","general","","","","ILOM",0,1,3,2,1,2,0,2,2,2,NA,NA,1,3,NA,"2",NA,"","No Help"
274,"10/13/2024 12:15:11 (MST)","Pre",49.38,NA,"Logistics Specialties Inc. (8)","Utah","general","","","often","JS",0,3,2,3,3,3,2,3,1,2,1,3,NA,3,2,"",NA,"","No Help"
1362,"02/05/2024 11:47:26 (MST)","Pre",81.85,NA,"Logistics Specialties Inc. (8)","Utah","","never","rarely","always","JS",0,3,1,3,3,2,0,3,3,2,1,NA,NA,NA,2,"",NA,"","No Help"
1991,"09/16/2024 10:28:09 (MST)","Pre",45.15,NA,"Logistics Specialties Inc. (8)","Utah","","rarely","","","JOBEX",0,1,1,2,0,0,1,3,3,0,NA,3,3,3,NA,"2",NA,"","No Help"
1210,"02/12/2024 14:20:00 (MST)","Pre",74.78,NA,"North Sanpete School District (24)","Utah","general","","never","","JS",0,0,2,2,3,3,2,2,1,2,1,NA,2,NA,NA,"",NA,"","No Help"
2514,"03/01/2025 10:34:46 (MST)","Post",23.67,NA,"Logistics Specialties Inc. (8)","Utah","","","","sometimes","CPSO",0,1,2,0,3,3,3,2,3,1,NA,2,NA,NA,2,"",NA,"","No Help"
1393,"12/01/2024 15:44:50 (MST)","Post",30.33,20.33,"Logistics Specialties Inc. (8)","Utah","general","sometimes","rarely","","JOBEX",0,1,1,3,1,1,1,1,3,NA,2,3,NA,3,0,"",NA,"","No Help"
1945,"01/24/2023 04:36:52 (MST)","Pre",63.67,NA,"Logistics Specialties Inc. (8)","Utah","","often","","","JOBEX",0,3,1,1,2,0,3,2,3,2,NA,NA,NA,NA,3,"",NA,"","No Help"
1512,"01/13/2023 06:30:23 (MST)","Post",72,NA,"North Sanpete School District (24)","Utah","","often","","","JS",0,3,1,0,2,3,3,3,1,2,2,2,3,NA,NA,"",NA,"","No Help"
2129,"11/07/2022 04:09:07 (MST)","Pre",67,NA,"A2Demo (21)","Utah","","","","","ISA",0,2,1,1,3,1,3,1,1,3,NA,NA,3,NA,1,"0",NA,"","No Help"
131,"10/06/2023 17:13:28 (MST)","Pre",72,NA,"Logistics Specialties Inc. (8)","Utah","","often","","sometimes","ISA",0,2,1,3,1,3,1,1,2,2,NA,NA,NA,NA,3,"",NA,"",""
424,"01/15/2024 01:38:32 (MST)","Pre",41.44,NA,"Roads to Independence (26)","Utah","general","","sometimes","","JOBEX",0,2,3,1,3,3,1,1,3,0,3,NA,NA,NA,1,"",NA,"","No Help"
759,"01/24/2023 04:34:29 (MST)","Pre",66.7,-15.5,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,0,2,1,2,1,3,0,1,NA,NA,2,NA,NA,"",NA,"","No Help"
6,"11/08/2024 11:09:04 (MST)","Pre",37.48,NA,"Spectrum Academy (28)","Wyoming","general","","","often","ISA",0,2,2,1,2,1,1,3,3,NA,NA,NA,NA,3,1,"2",NA,"",""
871,"12/25/2023 11:42:46 (MST)","Post",55.33,30.34,"Logistics Specialties Inc. (8)","Utah","general","sometimes","","","FL",0,1,2,2,1,3,2,3,1,0,NA,3,2,NA,1,"",NA,"","No Help"
311,"03/21/2025 16:08:53 (MST)","Pre",33.67,NA,"Logistics Specialties Inc. (8)","Utah","specialized","often","","","ISA",0,1,1,3,2,2,3,1,3,NA,NA,3,NA,1,3,"1",NA,"","No Help"
508,"12/03/2024 13:34:29 (MST)","Pre",67.83,NA,"Utah State University (59)","Utah","","","","","CSS",0,2,3,1,3,2,3,1,1,3,1,NA,NA,NA,NA,"",1,"","No Help"
1702,"07/15/2023 18:34:49 (MST)","Post",97,63.66,"Logistics Specialties Inc. (8)","Utah","general","","","","CPSO",0,3,2,3,3,2,2,3,0,2,NA,0,NA,3,NA,"$ 10.00",NA,"","No Help"
2012,"12/03/2022 08:04:23 (MST)","Pre",87.48,5.89,"Spectrum Academy (28)","Utah","specialized","","","","ISA",0,1,3,1,1,1,0,1,3,NA,3,NA,3,NA,NA,"",NA,"",""
1369,"12/04/2022 09:09:35 (MST)","Post",41.44,NA,"Columbus Community Center (9)","Utah","","never","","","ISA",0,2,3,2,3,1,1,1,3,2,2,0,NA,1,NA,"",NA,"","With Help"
1134,"01/27/2025 18:53:51 (MST)","Pre",53.67,NA,"Logistics Specialties Inc. (8)","Utah","","often","","","WSS",0,3,3,3,3,1,2,3,2,3,2,0,NA,NA,NA,"",NA,"",""
2387,"05/30/2025 17:47:45 (MST)","Pre",59.5,NA,"Turn Community Services (29)","Utah","","","","","FL",0,2,3,2,2,2,3,2,1,2,NA,2,2,NA,NA,"",NA,"","No Help"
2478,"09/03/2024 16:20:36 (MST)","Post",44.62,27.95,"Logistics Specialties Inc. (8)","Utah","general","sometimes","never","","CSS",0,2,2,3,2,0,2,2,0,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
340,"11/25/2024 14:41:59 (MST)","Pre",93.67,NA,"Southern Utah University (27)","Utah","","rarely","sometimes","","CSS",0,2,2,1,1,2,2,1,2,2,2,NA,NA,NA,0,"",NA,"","No Help"
2183,"10/22/2023 15:15:39 (MST)","Post",59.5,NA,"Logistics Specialties Inc. (8)","Utah","","","","","QWEX",0,2,0,2,1,3,3,3,3,NA,3,NA,NA,3,NA,"",NA,"","No Help"
1864,"09/28/2024 14:26:58 (MST)","Pre",59.96,42.24,"Roads to Independence (26)","Utah","","","","","JOBEX",0,3,0,2,2,3,1,2,2,2,2,2,NA,NA,NA,"",NA,"","With Help"
2381,"05/24/2025 14:41:04 (MST)","Pre",19.22,5.33,"Logistics Specialties Inc. (8)","Utah","","","","","WBLE",0,1,1,0,3,3,0,1,0,3,NA,NA,NA,NA,3,"",NA,"","No Help"
1775,"12/19/2023 09:25:28 (MST)","Pre",50.33,0.7,"Turn Community Services (29)","Utah","","","","","JOBEX",0,2,0,2,2,1,3,0,0,1,2,3,NA,NA,NA,"",NA,"",""
2342,"03/03/2023 09:04:28 (MST)","Post",54.14,NA,"Logistics Specialties Inc. (8)","Utah","general","never","never","","WBLE",0,3,2,0,0,3,3,3,3,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
410,"01/15/2024 11:01:59 (MST)","Post",80.33,NA,"Canyons School District (10)","Utah","","","sometimes","","CSS",1,2,1,0,1,3,3,2,2,0,1,NA,NA,NA,NA,"",NA,"","Observer"
956,"03/27/2023 10:34:14 (MST)","Pre",85.89,-19.67,"Southern Utah University (27)","Wyoming","","sometimes","","","FL",0,2,3,2,2,3,2,2,2,2,NA,3,1,NA,NA,"",NA,"","No Help"
1669,"09/03/2023 15:49:49 (MST)","Pre",97,NA,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,1,3,2,3,0,2,2,2,1,NA,2,NA,NA,2,"",NA,"","No Help"
1441,"10/30/2022 09:04:16 (MST)","Post",80.33,NA,"Hamilton School Dist. #3 (170)","Utah","","","","","CPSO",0,2,1,1,1,2,1,3,2,1,2,NA,NA,NA,NA,"",NA,"","With Help"
794,"09/16/2024 11:53:26 (MST)","Pre",49.38,6.09,"Logistics Specialties Inc. (8)","Utah","","","","","FL",0,1,1,2,0,3,0,2,1,3,1,NA,2,3,NA,"",NA,"",""
1669,"03/27/2023 11:44:04 (MST)","Post",89.59,56.53,"Pioneer Adult Rehabilitation Center (25)","Utah","","often","","always","WBLE",0,2,2,2,1,3,3,2,2,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
2172,"01/09/2023 08:20:57 (MST)","Post",67,4.4,"Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,1,3,1,1,3,3,3,0,NA,2,NA,NA,1,NA,"",NA,"","No Help"
177,"10/10/2023 10:46:40 (MST)","Post",37.48,-3,"Logistics Specialties Inc. (8)","Utah","","often","","","ISA",0,2,2,3,3,3,1,3,NA,NA,NA,1,NA,NA,0,"",NA,"","No Help"
2268,"06/04/2023 23:52:37 (MST)","Post",84.5,NA,"Columbus Community Center (9)","Utah","","","","","CSS",1,3,3,2,1,2,2,2,3,1,NA,2,2,NA,NA,"",NA,"","No Help"
1210,"01/23/2023 07:50:15 (MST)","Pre",93.3,56.26,"Logistics Specialties Inc. (8)","Utah","","","","","CSS",0,2,2,2,1,3,2,0,2,2,3,NA,NA,3,NA,"",NA,"","No Help"
424,"01/30/2023 06:57:58 (MST)","Pre",60.33,NA,"Logistics Specialties Inc. (8)","Montana","","","rarely","sometimes","JS",0,2,2,3,1,2,1,2,3,3,NA,NA,NA,2,NA,"",NA,"","No Help"
1441,"07/30/2024 12:59:00 (MST)","Post",73.19,5.33,"Southern Utah University (27)","Montana","","rarely","","","ILOM",0,0,2,2,2,3,1,2,1,2,0,0,NA,NA,NA,"",NA,"","No Help"
1871,"06/26/2022 22:57:00 (MST)","Pre",90.33,NA,"Logistics Specialties Inc. (8)","Utah","general","","","","FL",0,2,1,3,2,0,3,1,1,NA,NA,NA,2,1,2,"",NA,"",""
593,"11/19/2024 10:36:14 (MST)","Pre",54.78,NA,"University of Oklahoma (50)","Utah","","","","","ISA",1,3,3,2,1,2,2,0,2,NA,0,1,NA,NA,NA,"",NA,"","No Help"
2214,"11/10/2023 22:03:46 (MST)","Pre",93.97,NA,"Turn Community Services (29)","Utah","","sometimes","","","ISA",0,3,2,1,1,2,0,0,NA,2,2,NA,NA,NA,0,"1",NA,"",""
673,"09/03/2023 15:49:14 (MST)","Post",42.83,NA,"Turn Community Services (29)","Utah","specialized","always","rarely","","ISA",0,3,2,2,3,1,0,3,3,1,2,NA,NA,3,3,"2",NA,"","No Help"
131,"12/03/2022 09:45:10 (MST)","Pre",51.17,NA,"Logistics Specialties Inc. (8)","Utah","","","rarely","sometimes","CPSO",0,2,2,3,3,3,1,3,2,2,0,NA,NA,3,0,"2",NA,"",""
2157,"12/10/2023 10:56:38 (MST)","Pre",87.91,9.13,"Logistics Specialties Inc. (8)","Utah","","often","sometimes","","CSS",0,3,2,3,1,1,0,2,NA,2,NA,3,NA,3,NA,"1",NA,"","No Help"
2387,"07/16/2023 13:27:22 (MST)","Pre",97,28.11,"Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,1,2,3,1,3,1,2,1,1,NA,NA,NA,3,"",NA,"","No Help"
871,"09/07/2024 13:01:47 (MST)","Pre",47,NA,"Columbus Community Center (9)","Utah","","never","never","never","JOBEX",0,0,3,3,0,1,1,3,2,2,1,NA,NA,NA,3,"2",NA,"","No Help"
2391,"04/25/2025 15:09:30 (MST)","Post",97,NA,"Logistics Specialties Inc. (8)","Utah","","","sometimes","sometimes","FL",0,1,2,3,0,1,3,3,2,3,NA,3,3,NA,NA,"",NA,"","No Help"
227,"02/22/2025 18:47:50 (MST)","Post",88.67,8.11,"Columbus Community Center (9)","Utah","","","","","JS",0,2,3,1,3,3,2,1,1,2,3,NA,NA,NA,NA,"",NA,"","No Help"
2298,"10/12/2024 17:58:25 (MST)","Post",51.17,NA,"Logistics Specialties Inc. (8)","Utah","","often","","","FL",0,2,3,3,3,1,2,1,3,1,NA,NA,NA,3,NA,"",NA,"",""
2203,"10/10/2022 15:08:47 (MST)","Post",63.67,NA,"Southern Utah University (27)","Utah","","","sometimes","","ISA",0,2,2,2,3,3,1,2,2,2,NA,NA,NA,3,NA,"",NA,"","No Help"
1329,"10/19/2024 13:57:35 (MST)","Post",27,NA,"Columbus Community Center (9)","Utah","general","always","","","ISA",0,2,1,2,2,3,0,2,3,3,NA,1,2,3,NA,"",NA,"","No Help"
2203,"07/24/2023 01:47:10 (MST)","Pre",80.33,NA,"OU Northeast (54)","Utah","","sometimes","","","JS",0,1,1,3,3,1,0,2,1,3,1,2,3,NA,2,"",0,"","No Help"
376,"10/10/2022 15:24:06 (MST)","Post",67,5.33,"Logistics Specialties Inc. (8)","Wyoming","","often","","","FL",0,2,3,3,3,0,1,3,3,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
1771,"01/23/2023 06:43:00 (MST)","Pre",67.83,-3,"Turn Community Services (29)","Utah","","","","","JS",0,2,2,1,1,1,3,2,3,2,NA,NA,NA,NA,1,"",NA,"","No Help"
1128,"09/08/2024 12:41:03 (MST)","Post",71.07,NA,"Logistics Specialties Inc. (8)","Utah","","rarely","","often","JOBEX",0,0,3,0,3,2,2,2,3,2,3,NA,NA,2,NA,"1",NA,"","With Help"
1333,"03/22/2025 11:55:21 (MST)","Pre",63.67,19.22,"Roads to Independence (26)","Montana","","","sometimes","","FL",0,1,3,3,0,2,2,2,3,NA,NA,NA,0,3,NA,"",NA,"","No Help"
248,"03/01/2024 17:28:00 (MST)","Pre",53.67,50.34,"Darby K-12 School Dist. (158)","Oklahoma","","","","never","JS",0,3,1,2,0,3,3,3,3,3,3,NA,NA,2,NA,"",1,"","No Help"
2305,"03/04/2023 12:15:55 (MST)","Post",20.33,-3,"Logistics Specialties Inc. (8)","Utah","","","sometimes","","JOBEX",0,0,3,3,1,1,1,2,2,3,NA,1,NA,NA,NA,"",NA,"","With Help"
807,"03/09/2024 13:22:54 (MST)","Post",97,16.05,"Logistics Specialties Inc. (8)","Utah","specialized","sometimes","","often","WBLE",0,1,1,1,0,3,1,0,2,NA,NA,NA,3,NA,NA,"",NA,"","No Help"
2129,"06/08/2025 17:06:13 (MST)","Pre",37.74,NA,"Logistics Specialties Inc. (8)","Utah","","","","sometimes","ISA",1,2,2,1,3,3,3,2,1,3,3,2,1,NA,2,"",NA,"","No Help"
687,"10/27/2023 14:47:20 (MST)","Pre",48.85,22,"Logistics Specialties Inc. (8)","Utah","specialized","","rarely","","ISA",0,3,1,3,1,3,3,2,1,3,NA,NA,NA,3,NA,"",NA,"","No Help"
699,"03/10/2024 12:03:54 (MST)","Post",34.04,NA,"Southern Utah University (27)","Utah","specialized","","sometimes","","CPSO",0,0,2,2,2,1,2,2,3,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
850,"05/30/2025 17:43:30 (MST)","Post",42.24,NA,"Logistics Specialties Inc. (8)","Wyoming","specialized","","","","JOBEX",0,1,2,3,2,2,2,2,0,NA,3,NA,NA,NA,3,"",NA,"",""
