"Participant ID","Completed","Pre/Post","Score","Difference","Proctor","Provider","State","Caseload","Group Frequency","Online Frequency","Rural Frequency","Service","Archived","q_01","q_02","q_03","q_04","q_05","q_06","q_07","q_08","q_09","q_10","q_11","q_12","q_13","q_14","q_15","q_16","q_17","Mode"
2035,"04/07/2022 03:31:59 (MST)","Post",59.26,NA,"","Logistics Specialties Inc. (8)","Oklahoma","","","","","WBLE",0,3,2,3,1,2,0,1,1,0,NA,NA,NA,2,NA,"$ 17.00",NA,"","No Help"
1785,"01/12/2024 08:45:00 (MST)","Pre",45.83,16.67,"","Columbus Community Center (9)","Utah","","","","","QWEX",0,2,3,2,0,1,1,2,3,3,1,2,NA,3,3,"3",1,"",""
2203,"02/09/2024 11:04:54 (MST)","Pre",59.26,NA,"","Logistics Specialties Inc. (8)","Utah","","","sometimes","","JOBEX",0,2,1,1,3,3,3,1,1,1,NA,3,NA,NA,NA,"",NA,"",""
1771,"02/02/2022 00:05:00 (MST)","Pre",53.33,NA,"","Logistics Specialties Inc. (8)","Utah","","","sometimes","","ISA",0,3,3,3,2,1,3,3,3,2,3,1,3,NA,NA,"",NA,"",""
2338,"12/19/2024 09:40:53 (MST)","Pre",33.33,NA,"Jennifer Covalt","Spectrum Academy (28)","Utah","","","","","ISA",0,1,1,1,3,3,1,3,3,3,2,NA,NA,NA,NA,"",NA,"","No Help"
1972,"03/02/2022 06:45:48 (MST)","Post",62.96,-8.34,"Amanda Willard","Logistics Specialties Inc. (8)","Utah","general","","","","JOBEX",0,2,2,0,1,3,3,2,3,2,2,NA,NA,NA,NA,"",NA,"","No Help"
1702,"06/23/2023 13:12:07 (MST)","Post",52.78,NA,"","Logistics Specialties Inc. (8)","Utah","","","sometimes","sometimes","JS",0,3,3,3,2,3,2,3,1,0,NA,NA,3,NA,0,"",NA,"","No Help"
1128,"07/29/2024 12:39:18 (MST)","Pre",62.22,NA,"Amanda Willard","Logistics Specialties Inc. (8)","Utah","general","often","","","JOBEX",0,3,2,2,1,2,1,2,3,2,1,2,NA,NA,2,"1",NA,"","No Help"
1254,"05/29/2024 17:00:33 (MST)","Pre",60,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,3,3,1,1,1,3,2,3,1,3,2,NA,NA,1,"0",NA,"","With Help"
1458,"01/12/2024 08:34:22 (MST)","Post",79.17,NA,"","Columbus Community Center (9)","Utah","","never","sometimes","","ISA",0,3,2,1,2,0,1,3,2,3,NA,NA,NA,NA,NA,"",NA,"",""
539,"09/23/2022 00:39:00 (MST)","Post",30,NA,"","Columbus Community Center (9)","Wyoming","","","","rarely","JS",0,2,1,3,3,3,2,3,3,3,NA,0,2,NA,NA,"",NA,"",""
609,"05/01/2024 14:40:26 (MST)","Pre",62.96,NA,"","Roads to Independence (26)","Utah","","never","","never","CSS",0,2,0,2,3,0,0,2,3,2,1,NA,1,NA,2,"",NA,"","No Help"
262,"10/28/2024 10:13:08 (MST)","Pre",30,0,"","Logistics Specialties Inc. (8)","Montana","general","","","","JS",1,1,2,1,0,1,1,3,1,1,3,NA,NA,NA,NA,"",NA,"","No Help"
521,"02/07/2024 09:19:55 (MST)","Pre",22.22,0,"","Columbus Community Center (9)","Utah","","","sometimes","","CSS",0,1,2,3,2,0,2,2,1,2,NA,1,2,5,2,"",NA,"","No Help"
2203,"11/04/2024 14:11:08 (MST)","Pre",33.33,NA,"Taylor  Liechty","Logistics Specialties Inc. (8)","Utah","specialized","","sometimes","","CSS",0,1,3,2,1,3,1,2,3,1,1,2,NA,NA,3,"",NA,"","No Help"
807,"09/27/2022 09:15:44 (MST)","Pre",85.71,6.67,"","Logistics Specialties Inc. (8)","Montana","","","","often","ILOM",0,3,1,2,3,1,3,1,1,3,NA,NA,NA,NA,NA,"",1,"","No Help"
1103,"10/25/2022 13:21:09 (MST)","Post",86.67,NA,"","Turn Community Services (29)","Utah","general","often","","","CPSO",0,3,2,3,1,2,2,1,3,1,3,NA,NA,3,NA,"",NA,"","No Help"
1128,"05/11/2022 10:54:49 (MST)","Post",93.94,NA,"","Columbus Community Center (9)","Oklahoma","","","","","FL",0,3,3,2,0,1,2,1,2,1,NA,NA,NA,NA,NA,"",NA,"",""
961,"03/23/2022 05:04:08 (MST)","Pre",47.62,NA,"Nate Cullimore","Central Technology Center (Central Tech) (56)","Utah","general","","","","JS",0,3,2,3,1,2,1,3,2,3,NA,1,3,2,2,"1",NA,"","No Help"
2342,"05/03/2023 08:19:17 (MST)","Pre",0,NA,"","Logistics Specialties Inc. (8)","Montana","","","","","CSS",1,2,3,1,3,2,2,3,0,NA,3,NA,NA,NA,NA,"",NA,"","No Help"
1657,"03/04/2024 14:15:05 (MST)","Pre",44.44,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,3,1,2,3,2,3,3,3,2,3,3,NA,NA,NA,"",NA,"","No Help"
1625,"02/06/2023 12:21:27 (MST)","Pre",27.27,14.29,"","Logistics Specialties Inc. (8)","Oklahoma","","sometimes","","","ISA",0,2,3,2,1,3,2,1,1,3,2,2,3,NA,3,"$ 13.50",NA,"","No Help"
1329,"03/25/2024 11:26:45 (MST)","Pre",56.67,26.66,"","Logistics Specialties Inc. (8)","Utah","","","never","","JOBEX",0,3,3,3,1,0,2,3,1,1,NA,1,3,NA,NA,"",1,"","No Help"
2141,"03/07/2024 09:21:03 (MST)","Post",66.67,NA,"","Logistics Specialties Inc. (8)","Utah","general","","","","FL",0,3,3,2,1,1,3,1,3,0,1,2,NA,NA,NA,"",NA,"","No Help"
410,"04/27/2022 19:56:00 (MST)","Pre",62.5,46.67,"Sheri Devlin","Logistics Specialties Inc. (8)","Utah","","","","","JS",0,2,1,2,1,2,3,1,1,3,NA,1,NA,NA,1,"",NA,"","No Help"
331,"02/14/2022 07:10:43 (MST)","Pre",18.52,NA,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","FL",0,0,3,3,1,1,3,3,1,1,NA,NA,2,NA,NA,"2",NA,"","No Help"
331,"07/12/2024 08:26:23 (MST)","Post",60,NA,"","Logistics Specialties Inc. (8)","Utah","","","rarely","often","CPSO",0,2,3,2,2,3,2,2,2,1,2,NA,NA,3,NA,"",NA,"","No Help"
2354,"09/20/2023 13:36:32 (MST)","Pre",59.26,16.66,"Utah TURN","Community Options (82)","Utah","specialized","always","","","CSS",0,0,1,0,3,2,1,1,3,2,2,2,NA,2,NA,"",NA,"","No Help"
961,"12/11/2023 12:32:48 (MST)","Post",80.56,NA,"","OU Northeast (54)","Montana","general","never","","","WSS",0,2,2,1,1,1,1,2,1,2,NA,NA,NA,2,NA,"",NA,"",""
2012,"03/25/2024 08:39:02 (MST)","Pre",61.9,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","ISA",0,2,2,2,3,1,2,2,1,1,1,NA,NA,NA,NA,"",NA,"","No Help"
21,"09/13/2024 09:52:09 (MST)","Pre",62.96,NA,"","Roads to Independence (26)","Utah","","","never","","JOBEX",0,1,2,2,1,0,1,3,2,NA,3,2,3,NA,NA,"",NA,"","No Help"
1518,"05/31/2024 15:55:03 (MST)","Pre",86.67,66.67,"","Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,1,2,1,3,2,1,0,0,2,NA,NA,3,NA,NA,"",NA,"",""
338,"12/21/2023 08:13:36 (MST)","Post",50,NA,"Pax Haslem","Logistics Specialties Inc. (8)","Utah","","rarely","","","JS",0,2,1,3,2,2,0,2,2,NA,2,NA,NA,10,NA,"3",NA,"","No Help"
1441,"09/01/2023 12:35:24 (MST)","Pre",75.56,-4.17,"Jordan Allen","Logistics Specialties Inc. (8)","Utah","","","","","WBLE",0,2,3,3,3,0,0,1,3,3,2,NA,NA,NA,2,"",NA,"","No Help"
2390,"12/19/2023 12:15:47 (MST)","Pre",100,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,3,2,3,3,3,2,3,0,3,3,3,1,2,1,"2",NA,"","With Help"
681,"01/17/2024 15:50:44 (MST)","Post",62.5,11.9,"Kellie Spencer","Roads to Independence (26)","Utah","","","","","ISA",0,2,2,3,3,1,3,3,2,2,2,NA,NA,NA,NA,"",NA,"","No Help"
2214,"07/21/2023 07:47:18 (MST)","Pre",66.67,NA,"Amanda Willard","Columbus Community Center (9)","Utah","","","","","WSS",0,3,2,2,2,2,2,0,3,3,1,NA,NA,NA,NA,"",NA,"","No Help"
1140,"05/01/2024 14:24:04 (MST)","Post",36.36,NA,"","Roads to Independence (26)","Montana","","","","","WBLE",0,1,1,2,3,1,0,2,3,3,NA,NA,NA,NA,1,"0",NA,"","With Help"
2305,"01/04/2022 22:14:00 (MST)","Pre",87.88,NA,"Kay Lister","Logistics Specialties Inc. (8)","Utah","","","","sometimes","WSS",0,1,2,1,1,1,2,2,1,1,0,1,NA,1,NA,"2",NA,"","No Help"
1880,"06/21/2023 11:27:13 (MST)","Pre",100,NA,"Utah RTI","Logistics Specialties Inc. (8)","Montana","","","never","","WSS",0,1,1,3,3,1,3,2,2,NA,2,NA,NA,3,NA,"",NA,"","No Help"
1320,"05/26/2022 05:36:15 (MST)","Pre",56.67,-7.14,"","Logistics Specialties Inc. (8)","Demo","general","","rarely","","JOBEX",0,2,3,3,3,2,1,2,2,1,2,3,NA,3,NA,"",NA,"","With Help"
421,"11/27/2023 11:54:11 (MST)","Pre",62.22,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,2,3,1,2,1,2,2,2,0,NA,NA,2,NA,NA,"",NA,"","No Help"
1369,"10/25/2022 03:38:05 (MST)","Pre",88.89,29.16,"","Columbus Community Center (9)","Utah","general","","","always","JOBEX",0,3,3,3,3,3,3,0,2,NA,NA,1,NA,NA,NA,"",NA,"","With Help"
961,"02/02/2024 10:11:04 (MST)","Pre",76.67,NA,"","Logistics Specialties Inc. (8)","Colorado","","rarely","never","","ISA",0,2,2,1,3,2,2,3,2,3,3,NA,NA,NA,NA,"",NA,"","No Help"
2161,"02/01/2022 04:59:51 (MST)","Pre",86.11,NA,"","A2Demo (21)","Utah","","","","","JS",0,2,2,1,1,1,2,2,1,NA,NA,NA,2,NA,3,"",NA,"","No Help"
2316,"11/11/2022 08:46:08 (MST)","Pre",90,NA,"Amanda Willard","Logistics Specialties Inc. (8)","Utah","","","","sometimes","ISA",0,2,3,3,0,1,1,2,1,0,0,NA,NA,NA,3,"",NA,"","No Help"
2109,"05/02/2022 05:35:46 (MST)","Pre",31.11,NA,"","OU Northeast (54)","Oklahoma","","","","","JOBEX",0,3,2,0,1,3,0,3,2,1,NA,NA,NA,NA,1,"",NA,"","No Help"
508,"04/19/2023 13:48:26 (MST)","Pre",100,NA,"","Hamilton School Dist. #3 (170)","Utah","","often","never","","CPSO",0,2,2,3,1,2,1,1,1,2,2,NA,NA,NA,NA,"",NA,"",""
961,"04/11/2024 22:02:02 (MST)","Post",60,NA,"","Logistics Specialties Inc. (8)","Utah","","","","rarely","JOBEX",0,2,1,3,0,3,2,2,1,3,3,3,3,0,NA,"",NA,"","No Help"
1096,"11/08/2023 18:46:48 (MST)","Post",83.33,30,"","Logistics Specialties Inc. (8)","Utah","general","often","","","WSS",0,2,0,2,2,2,2,2,2,2,NA,3,0,3,3,"",NA,"","No Help"
1458,"12/10/2024 13:33:14 (MST)","Pre",46.67,NA,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","ISA",0,2,3,3,3,1,1,3,2,3,NA,NA,NA,NA,3,"",NA,"","No Help"
2505,"06/27/2024 09:41:24 (MST)","Post",61.9,NA,"","Logistics Specialties Inc. (8)","Utah","","","","never","FL",0,1,3,0,2,3,2,3,0,NA,3,NA,3,NA,3,"",NA,"","No Help"
1353,"12/10/2024 13:06:03 (MST)","Pre",87.5,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","often","","","ISA",0,2,1,2,2,3,3,3,2,3,3,NA,NA,NA,NA,"1",NA,"","No Help"
1346,"08/25/2023 15:14:25 (MST)","Pre",79.17,NA,"","Turn Community Services (29)","Utah","","often","","sometimes","ISA",0,2,2,2,3,0,2,2,0,1,NA,2,2,NA,NA,"",NA,"","No Help"
858,"07/09/2024 10:20:38 (MST)","Post",80.95,NA,"","Logistics Specialties Inc. (8)","Utah","","","rarely","always","ILOM",0,3,2,1,2,3,2,1,3,1,NA,NA,NA,NA,1,"",NA,"",""
2342,"10/02/2023 15:32:34 (MST)","Pre",83.33,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","CPSO",0,1,2,2,2,3,2,1,3,NA,NA,1,3,NA,NA,"2",NA,"","No Help"
2388,"05/31/2024 16:18:48 (MST)","Post",20,-19.05,"","Turn Community Services (29)","Montana","","","","","ISA",0,2,1,3,1,2,3,1,3,3,0,NA,NA,NA,NA,"",NA,"","No Help"
98,"09/21/2023 12:20:13 (MST)","Post",75,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JS",0,2,2,1,1,2,1,3,3,2,NA,1,NA,NA,NA,"",NA,"","No Help"
1441,"10/25/2022 04:37:42 (MST)","Pre",37.78,26.67,"","Logistics Specialties Inc. (8)","Utah","specialized","","","always","CPSO",0,3,2,2,1,2,2,2,2,NA,0,NA,0,3,2,"",NA,"","No Help"
1134,"03/28/2023 08:51:31 (MST)","Post",46.67,NA,"","Logistics Specialties Inc. (8)","Utah","general","","","","CSS",0,2,1,1,2,2,1,3,2,2,NA,NA,0,NA,NA,"2",NA,"",""
1474,"08/08/2024 10:37:14 (MST)","Pre",100,36.67,"","Logistics Specialties Inc. (8)","Utah","","","","","WBLE",0,3,0,3,1,0,3,2,2,1,1,NA,2,1,0,"",NA,"","With Help"
398,"02/14/2022 05:55:19 (MST)","Pre",78.79,NA,"Whitney Lambert","Central Technology Center (Central Tech) (56)","Utah","","rarely","rarely","","ILOM",0,2,2,3,3,3,1,2,1,2,3,NA,0,1,NA,"",NA,"","No Help"
2012,"02/24/2023 15:20:47 (MST)","Pre",93.33,NA,"","Turn Community Services (29)","Utah","specialized","","","","FL",0,3,3,3,3,3,2,1,0,2,3,NA,3,NA,NA,"",NA,"","No Help"
593,"09/12/2024 17:01:31 (MST)","Pre",71.11,NA,"","Logistics Specialties Inc. (8)","Wyoming","","","","","FL",0,3,3,1,3,2,1,2,3,3,NA,NA,2,NA,NA,"",NA,"","No Help"
980,"12/13/2024 12:02:18 (MST)","Pre",46.67,NA,"","Central Technology Center (Central Tech) (56)","Oklahoma","","","","","ISA",0,3,0,1,2,2,1,3,2,NA,3,3,0,NA,NA,"",NA,"","No Help"
1210,"04/07/2022 03:39:34 (MST)","Pre",58.33,NA,"","Spectrum Academy (28)","Utah","","never","sometimes","","JS",0,3,1,3,3,1,3,2,3,NA,2,NA,2,2,NA,"",NA,"","With Help"
1984,"07/19/2024 09:20:39 (MST)","Post",75,8.89,"Daisy Ramirez","Logistics Specialties Inc. (8)","Utah","general","","","","FL",0,1,3,3,3,1,0,2,1,1,2,3,NA,NA,NA,"",NA,"",""
593,"02/14/2022 03:30:42 (MST)","Pre",33.33,66.66,"","Central Technology Center (Central Tech) (56)","Utah","general","","","","ILOM",0,3,1,2,3,3,2,2,2,3,2,NA,3,NA,3,"$ 15.00",NA,"","No Help"
521,"09/07/2022 09:25:52 (MST)","Pre",66.67,NA,"","Logistics Specialties Inc. (8)","Utah","","sometimes","","","CSS",0,2,3,1,3,3,2,0,0,3,2,NA,3,NA,2,"1",NA,"","No Help"
521,"09/12/2023 14:03:42 (MST)","Post",83.33,NA,"Courtney  Bennett","Yellowstone Academy (214)","Utah","specialized","","","rarely","JOBEX",0,1,1,2,2,0,2,2,2,2,NA,2,NA,2,1,"",NA,"","With Help"
722,"03/29/2022 09:35:10 (MST)","Pre",59.26,NA,"","Columbus Community Center (9)","Utah","","","sometimes","sometimes","ISA",0,3,3,2,1,2,3,1,3,1,1,NA,NA,2,3,"",NA,"","No Help"
262,"09/08/2022 09:37:48 (MST)","Post",55.56,NA,"Jennica Hammond","Logistics Specialties Inc. (8)","Colorado","","","","","ISA",0,2,3,3,1,3,2,3,1,1,3,2,NA,1,NA,"2",NA,"","With Help"
88,"04/07/2023 14:10:47 (MST)","Pre",70.83,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","JS",0,3,3,1,0,3,3,0,3,NA,3,NA,NA,NA,2,"",NA,"","No Help"
1140,"01/04/2024 14:32:34 (MST)","Post",80,3.03,"","Spectrum Academy (28)","Utah","","","","","WBLE",0,2,2,2,3,2,3,2,3,2,3,NA,NA,NA,NA,"",NA,"","No Help"
1626,"10/14/2024 09:01:39 (MST)","Post",55.56,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","","","","CPSO",0,3,3,2,3,3,1,2,1,2,0,3,3,1,NA,"",NA,"","No Help"
2069,"02/22/2022 03:37:37 (MST)","Pre",51.52,NA,"","Central Technology Center (Central Tech) (56)","Utah","specialized","often","","never","ISA",0,2,1,2,1,2,2,2,3,1,3,3,NA,NA,NA,"",NA,"",""
2073,"02/16/2023 12:56:38 (MST)","Post",43.33,0,"","Turn Community Services (29)","Utah","","","","always","WSS",0,2,2,3,1,1,3,2,2,2,3,NA,NA,NA,NA,"0",NA,"","No Help"
2121,"11/07/2023 11:19:25 (MST)","Pre",70.37,NA,"","Community Options (82)","Utah","specialized","","","","ISA",0,1,1,1,1,2,3,0,NA,1,1,2,NA,NA,NA,"",NA,"","No Help"
2454,"09/16/2024 10:38:59 (MST)","Pre",46.67,26.19,"","Central Technology Center (Central Tech) (56)","Utah","","","","","FL",0,1,2,1,2,2,1,3,1,2,NA,NA,3,3,NA,"",NA,"","No Help"
1702,"06/23/2023 13:01:03 (MST)","Post",26.67,NA,"","Logistics Specialties Inc. (8)","Utah","","","","rarely","JOBEX",1,0,2,1,3,3,1,2,2,NA,3,NA,NA,3,2,"",NA,"","No Help"
1800,"05/01/2024 13:16:41 (MST)","Post",30,NA,"Gabrielle Braze","Meta Mindful (83)","Utah","","sometimes","","","CPSO",0,3,0,1,2,2,3,1,3,0,3,1,NA,NA,1,"",NA,"","No Help"
1702,"09/08/2022 09:38:31 (MST)","Pre",63.64,33.33,"","Logistics Specialties Inc. (8)","Utah","","rarely","","","ISA",0,2,0,3,1,1,2,3,3,3,NA,NA,NA,NA,NA,"",NA,"","No Help"
2264,"10/02/2022 11:31:04 (MST)","Post",100,NA,"","Boulder Valley RE2 (105)","Utah","","","rarely","","FL",0,1,1,3,3,2,3,2,3,3,NA,NA,1,NA,NA,"",NA,"","No Help"
1096,"05/13/2024 13:22:36 (MST)","Pre",20,19.05,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","CPSO",0,3,2,3,3,2,3,3,2,0,0,NA,NA,8,NA,"1",NA,"","No Help"
410,"11/17/2022 02:32:44 (MST)","Pre",54.17,NA,"Ashley House","Roads to Independence (26)","Utah","general","always","sometimes","","ILOM",0,2,2,2,1,3,1,3,2,1,NA,NA,NA,NA,3,"",NA,"","No Help"
98,"07/02/2024 15:22:53 (MST)","Pre",81.82,16.67,"Lily Kay","Logistics Specialties Inc. (8)","Utah","","","sometimes","sometimes","CSS",0,3,0,1,3,3,3,3,0,NA,3,NA,NA,NA,NA,"",NA,"","No Help"
1535,"04/07/2023 14:12:24 (MST)","Post",57.14,9.09,"","Logistics Specialties Inc. (8)","Montana","","often","rarely","","ISA",0,2,2,3,3,2,1,0,2,2,1,1,2,NA,1,"",1,"","No Help"
1393,"08/28/2023 11:08:42 (MST)","Pre",88.1,NA,"Burkley Probst","Columbus Community Center (9)","Utah","general","","","","ISA",0,3,2,1,3,2,1,1,2,1,3,NA,NA,NA,2,"",NA,"","No Help"
2533,"09/23/2024 07:51:42 (MST)","Pre",91.67,16.66,"","Logistics Specialties Inc. (8)","Utah","","","sometimes","","ILOM",0,1,1,3,2,2,1,3,2,0,2,1,NA,NA,NA,"3",NA,"","No Help"
1120,"01/07/2025 12:37:02 (MST)","Pre",83.33,19.05,"Utah SUU","Yellowstone Academy (214)","Utah","","","","always","WSS",0,2,3,1,0,2,3,3,1,3,NA,NA,2,NA,NA,"",NA,"","No Help"
871,"07/12/2023 14:53:41 (MST)","Post",81.48,NA,"","Missoula County Public Schools (185)","Oklahoma","","","","","ILOM",0,2,3,2,2,1,1,3,1,1,NA,0,NA,2,1,"",NA,"","No Help"
2305,"06/24/2024 12:14:32 (MST)","Pre",66.67,NA,"","North Sanpete School District (24)","Utah","","never","never","","JS",0,3,3,3,3,1,2,3,1,NA,NA,1,NA,3,NA,"",NA,"","No Help"
2321,"12/12/2023 14:14:21 (MST)","Pre",60,NA,"Abigail Yang","Roads to Independence (26)","Oklahoma","","","","","FL",0,2,1,3,2,1,3,3,1,2,NA,2,NA,NA,NA,"",NA,"","No Help"
2454,"07/26/2022 02:07:00 (MST)","Pre",85.71,15.15,"","Logistics Specialties Inc. (8)","Utah","specialized","","","","ILOM",1,3,2,1,3,3,1,2,2,3,0,2,NA,NA,1,"",NA,"","With Help"
1521,"05/29/2022 03:50:00 (MST)","Pre",100,18.52,"","Turn Community Services (29)","Utah","","","rarely","always","CSS",0,2,3,3,1,3,0,2,1,2,1,NA,2,NA,NA,"",NA,"","No Help"
90,"10/12/2023 13:21:45 (MST)","Post",95.83,NA,"Utah TURN","Logistics Specialties Inc. (8)","Utah","","","rarely","","JOBEX",0,2,2,2,3,1,2,3,3,NA,NA,NA,NA,NA,NA,"",NA,"","With Help"
641,"02/15/2023 15:14:19 (MST)","Pre",46.67,9.09,"","Meta Mindful (83)","Utah","","","","","ISA",0,1,2,3,3,1,1,2,2,1,2,2,2,NA,NA,"",NA,"",""
1374,"08/07/2024 08:41:21 (MST)","Pre",63.33,NA,"","Pioneer Adult Rehabilitation Center (25)","Utah","","sometimes","","","CPSO",0,3,2,3,2,2,3,0,1,2,NA,NA,NA,2,0,"",NA,"","No Help"
593,"12/10/2024 11:05:08 (MST)","Post",93.94,NA,"","Logistics Specialties Inc. (8)","Montana","general","sometimes","sometimes","","CSS",0,3,3,1,3,3,2,2,3,3,3,NA,NA,3,NA,"",NA,"","No Help"
2387,"02/14/2022 03:43:54 (MST)","Post",37.04,29.63,"Rachel Brown","Logistics Specialties Inc. (8)","Montana","specialized","","never","always","JS",0,0,1,2,1,2,2,3,1,3,NA,NA,NA,3,NA,"2",NA,"","No Help"
1972,"05/13/2024 13:19:54 (MST)","Pre",53.33,NA,"Cierra Stubbs","Logistics Specialties Inc. (8)","Utah","","","","","FL",0,3,2,3,2,1,3,3,2,1,2,NA,NA,NA,NA,"3",NA,"",""
956,"05/25/2023 09:57:26 (MST)","Pre",37.04,NA,"Utah NSSD","Yellowstone Academy (214)","Montana","","","","","ILOM",0,2,3,2,3,3,2,0,3,2,NA,3,2,NA,NA,"",NA,"","No Help"
1134,"10/07/2022 07:51:23 (MST)","Pre",64.44,NA,"","Roads to Independence (26)","Utah","","often","","always","WBLE",0,2,1,0,3,1,2,2,2,3,NA,3,NA,NA,NA,"",NA,"",""
1169,"07/19/2024 09:20:09 (MST)","Post",86.67,NA,"Heather Hafen","Logistics Specialties Inc. (8)","Utah","general","","rarely","","JS",0,2,3,2,1,1,0,2,3,NA,NA,NA,3,NA,NA,"",NA,"","No Help"
1134,"05/26/2022 13:29:11 (MST)","Pre",59.26,2.38,"","Columbus Community Center (9)","Utah","general","","","always","ILOM",0,1,2,2,1,3,2,2,2,2,NA,3,1,NA,NA,"",NA,"","No Help"
1374,"12/19/2024 09:54:45 (MST)","Pre",36.67,7.14,"","Turn Community Services (29)","Utah","","","","","CSS",0,1,1,3,1,2,0,2,2,3,NA,NA,NA,3,NA,"",NA,"","No Help"
2164,"05/21/2024 13:19:01 (MST)","Pre",100,NA,"Utah RTI","Columbus Community Center (9)","Utah","","","","","ILOM",0,3,1,3,3,3,1,1,2,0,2,NA,NA,NA,NA,"2",NA,"",""
717,"08/28/2023 11:07:05 (MST)","Post",45.83,27.27,"","Logistics Specialties Inc. (8)","Utah","","","rarely","","WBLE",0,3,0,1,1,2,3,2,3,3,2,1,NA,3,NA,"",NA,"","No Help"
871,"01/16/2023 17:17:29 (MST)","Pre",68.89,17.78,"","Turn Community Services (29)","Utah","","","","","CSS",0,3,2,3,2,1,3,2,3,NA,NA,3,NA,3,NA,"",NA,"","No Help"
2321,"06/02/2023 20:19:25 (MST)","Post",64.29,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","FL",0,0,0,1,1,3,1,3,1,2,1,NA,NA,NA,NA,"",NA,"",""
2390,"08/04/2023 07:32:16 (MST)","Pre",54.76,NA,"","Columbus Community Center (9)","Utah","","","","","CPSO",0,2,3,2,2,2,0,3,2,1,0,NA,NA,NA,NA,"",NA,"","No Help"
1374,"04/22/2024 15:03:10 (MST)","Pre",83.33,-8.34,"","Logistics Specialties Inc. (8)","Utah","general","","","rarely","ISA",0,2,1,0,3,3,3,2,2,2,1,NA,2,NA,1,"",NA,"","No Help"
2287,"05/23/2022 03:46:25 (MST)","Pre",79.17,3.33,"","Central Technology Center (Central Tech) (56)","Utah","","always","never","never","ILOM",0,2,2,3,1,0,1,3,1,2,3,NA,2,NA,NA,"2",NA,"","No Help"
1369,"09/01/2023 12:37:16 (MST)","Post",38.1,NA,"Utah RTI","Logistics Specialties Inc. (8)","Utah","","","","","JOBEX",0,2,1,2,2,2,1,3,2,2,NA,2,NA,NA,NA,"",NA,"","No Help"
2207,"10/17/2022 04:55:36 (MST)","Pre",45.83,NA,"Jennica Hammond","Southern Utah University (27)","Utah","specialized","always","sometimes","sometimes","CPSO",0,2,3,2,3,3,2,2,1,NA,2,NA,1,NA,2,"",NA,"",""
1441,"09/08/2022 09:36:54 (MST)","Post",57.78,3.33,"","Turn Community Services (29)","Utah","","","","never","ISA",0,1,1,3,2,3,2,1,0,2,NA,NA,3,NA,NA,"",NA,"","No Help"
1702,"08/01/2024 08:59:40 (MST)","Pre",36.36,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","","","","JS",0,3,3,2,1,3,3,0,2,2,0,1,3,NA,2,"",NA,"","No Help"
175,"10/06/2023 13:20:46 (MST)","Pre",53.33,36.37,"","Logistics Specialties Inc. (8)","Utah","general","","","","CSS",0,3,2,2,1,1,1,2,1,1,NA,NA,NA,NA,2,"",NA,"","No Help"
1138,"10/30/2024 09:52:48 (MST)","Pre",96.97,NA,"","Logistics Specialties Inc. (8)","Utah","specialized","","","","ILOM",0,1,1,0,3,2,3,1,2,1,NA,NA,NA,NA,NA,"",NA,"","No Help"
2287,"08/23/2024 17:00:21 (MST)","Post",26.67,NA,"","Central Technology Center (Central Tech) (56)","Utah","","","sometimes","","ISA",0,1,1,3,3,1,2,2,3,NA,NA,1,NA,NA,0,"",NA,"","No Help"
248,"06/28/2023 08:31:56 (MST)","Pre",50,NA,"Chezney Mamalis","Southern Utah University (27)","Utah","","rarely","","","FL",0,3,1,3,3,3,3,3,2,NA,2,NA,NA,NA,NA,"",NA,"","No Help"
1901,"09/01/2022 08:50:38 (MST)","Post",59.26,NA,"","Columbus Community Center (9)","Utah","","","rarely","","WBLE",0,3,1,1,2,2,3,2,3,3,2,NA,NA,2,1,"",NA,"","No Help"
2305,"04/22/2022 02:43:30 (MST)","Post",79.17,NA,"","Logistics Specialties Inc. (8)","Utah","","","","","CSS",0,3,1,2,2,3,1,2,2,0,NA,3,2,1,NA,"",NA,"","No Help"
871,"12/16/2024 10:41:33 (MST)","Pre",18.52,NA,"","OU Northeast (54)","Utah","specialized","","sometimes","","JOBEX",0,3,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,"",NA,"","No Help"
1140,"05/14/2024 10:23:39 (MST)","Post",100,NA,"Utah SUU","Logistics Specialties Inc. (8)","Utah","specialized","","","","JOBEX",0,3,2,3,3,0,1,2,3,2,2,1,1,3,NA,"0",NA,"","No Help"
